LDNA (nm)	j (index)	j stdev	Force (pN)	fstdev
1.397000E+3	1.418696E+3	3.535911E+0	1.379145E+1	1.508089E-1
1.398000E+3	1.418865E+3	2.650829E+0	1.382292E+1	1.119996E-1
1.399000E+3	1.418963E+3	2.079662E+0	1.385764E+1	8.673766E-2
1.400000E+3	1.419025E+3	1.721581E+0	1.389407E+1	7.072538E-2
1.401000E+3	1.419069E+3	1.506391E+0	1.393147E+1	6.097768E-2
1.402000E+3	1.419104E+3	1.385418E+0	1.396945E+1	5.541746E-2
1.403000E+3	1.419135E+3	1.325524E+0	1.400782E+1	5.261143E-2
1.404000E+3	1.419163E+3	1.304909E+0	1.404647E+1	5.159811E-2
1.405000E+3	1.419191E+3	1.309745E+0	1.408533E+1	5.175635E-2
1.406000E+3	1.419220E+3	1.331516E+0	1.412437E+1	5.269816E-2
1.407000E+3	1.419250E+3	1.365083E+0	1.416355E+1	5.418735E-2
1.408000E+3	1.419282E+3	1.407398E+0	1.420286E+1	5.608325E-2
1.409000E+3	1.419316E+3	1.456701E+0	1.424227E+1	5.830449E-2
1.410000E+3	1.419353E+3	1.512021E+0	1.428177E+1	6.080640E-2
1.411000E+3	1.419394E+3	1.572879E+0	1.432134E+1	6.356729E-2
1.412000E+3	1.419437E+3	1.639096E+0	1.436096E+1	6.657965E-2
1.413000E+3	1.419485E+3	1.710700E+0	1.440060E+1	6.984565E-2
1.414000E+3	1.419538E+3	1.787841E+0	1.444025E+1	7.337354E-2
1.415000E+3	1.419596E+3	1.870761E+0	1.447987E+1	7.717585E-2
1.416000E+3	1.419660E+3	1.959761E+0	1.451945E+1	8.126815E-2
1.417000E+3	1.419731E+3	2.055184E+0	1.455893E+1	8.566813E-2
1.418000E+3	1.419809E+3	2.157406E+0	1.459829E+1	9.039537E-2
1.419000E+3	1.419896E+3	2.266819E+0	1.463747E+1	9.547029E-2
1.420000E+3	1.419992E+3	2.383819E+0	1.467643E+1	1.009139E-1
1.421000E+3	1.420100E+3	2.508793E+0	1.471510E+1	1.067471E-1
1.422000E+3	1.420220E+3	2.642097E+0	1.475343E+1	1.129897E-1
1.423000E+3	1.420354E+3	2.784027E+0	1.479133E+1	1.196592E-1
1.424000E+3	1.420503E+3	2.934793E+0	1.482872E+1	1.267696E-1
1.425000E+3	1.420670E+3	3.094466E+0	1.486551E+1	1.343289E-1
1.426000E+3	1.420857E+3	3.262930E+0	1.490159E+1	1.423373E-1
1.427000E+3	1.421066E+3	3.439815E+0	1.493685E+1	1.507832E-1
1.428000E+3	1.421300E+3	3.624421E+0	1.497117E+1	1.596407E-1
1.429000E+3	1.421560E+3	3.815633E+0	1.500442E+1	1.688646E-1
1.430000E+3	1.421850E+3	4.011838E+0	1.503648E+1	1.783868E-1
1.431000E+3	1.422172E+3	4.210839E+0	1.506721E+1	1.881119E-1
1.432000E+3	1.422528E+3	4.409795E+0	1.509652E+1	1.979136E-1
1.433000E+3	1.422919E+3	4.605196E+0	1.512430E+1	2.076333E-1
1.434000E+3	1.423346E+3	4.792884E+0	1.515050E+1	2.170801E-1
1.435000E+3	1.423810E+3	4.968162E+0	1.517509E+1	2.260351E-1
1.436000E+3	1.424308E+3	5.125980E+0	1.519810E+1	2.342590E-1
1.437000E+3	1.424839E+3	5.261225E+0	1.521965E+1	2.415057E-1
1.438000E+3	1.425397E+3	5.369088E+0	1.523989E+1	2.475382E-1
1.439000E+3	1.425978E+3	5.445479E+0	1.525907E+1	2.521490E-1
1.440000E+3	1.426575E+3	5.487447E+0	1.527749E+1	2.551796E-1
1.441000E+3	1.427180E+3	5.493532E+0	1.529548E+1	2.565384E-1
1.442000E+3	1.427786E+3	5.463990E+0	1.531341E+1	2.562131E-1
1.443000E+3	1.428384E+3	5.400866E+0	1.533165E+1	2.542753E-1
1.444000E+3	1.428968E+3	5.307876E+0	1.535054E+1	2.508771E-1
1.445000E+3	1.429531E+3	5.190158E+0	1.537037E+1	2.462407E-1
1.446000E+3	1.430070E+3	5.053926E+0	1.539137E+1	2.406429E-1
1.447000E+3	1.430581E+3	4.906110E+0	1.541369E+1	2.343981E-1
1.448000E+3	1.431064E+3	4.754071E+0	1.543741E+1	2.278445E-1
1.449000E+3	1.431518E+3	4.605456E+0	1.546252E+1	2.213352E-1
1.450000E+3	1.431947E+3	4.468280E+0	1.548896E+1	2.152400E-1
1.451000E+3	1.432352E+3	4.351297E+0	1.551659E+1	2.099588E-1
1.452000E+3	1.432739E+3	4.264735E+0	1.554522E+1	2.059522E-1
1.453000E+3	1.433115E+3	4.221461E+0	1.557454E+1	2.037914E-1
1.454000E+3	1.433488E+3	4.238542E+0	1.560418E+1	2.042299E-1
1.455000E+3	1.433869E+3	4.338964E+0	1.563359E+1	2.082875E-1
1.456000E+3	1.434276E+3	4.552909E+0	1.566199E+1	2.173253E-1
1.457000E+3	1.434734E+3	4.917497E+0	1.568822E+1	2.330609E-1
1.458000E+3	1.435281E+3	5.473850E+0	1.571056E+1	2.574590E-1
1.459000E+3	1.435973E+3	6.260431E+0	1.572636E+1	2.924311E-1
1.460000E+3	1.436891E+3	7.301367E+0	1.573183E+1	3.392749E-1
1.461000E+3	1.438149E+3	8.587157E+0	1.572170E+1	3.977495E-1
1.462000E+3	1.439879E+3	1.004573E+1	1.568968E+1	4.646997E-1
1.463000E+3	1.442201E+3	1.151089E+1	1.563000E+1	5.325497E-1
1.464000E+3	1.445147E+3	1.271703E+1	1.554090E+1	5.889815E-1
1.465000E+3	1.448575E+3	1.336509E+1	1.542862E+1	6.199160E-1
1.466000E+3	1.452158E+3	1.326487E+1	1.530820E+1	6.161113E-1
1.467000E+3	1.455499E+3	1.245695E+1	1.519805E+1	5.789549E-1
1.468000E+3	1.458315E+3	1.119395E+1	1.511169E+1	5.197877E-1
1.469000E+3	1.460520E+3	9.799994E+0	1.505346E+1	4.534909E-1
1.470000E+3	1.462186E+3	8.538306E+0	1.502030E+1	3.923473E-1
1.471000E+3	1.463453E+3	7.559463E+0	1.500590E+1	3.436320E-1
1.472000E+3	1.464461E+3	6.909288E+0	1.500384E+1	3.099586E-1
1.473000E+3	1.465321E+3	6.557925E+0	1.500896E+1	2.904983E-1
1.474000E+3	1.466112E+3	6.433644E+0	1.501755E+1	2.823276E-1
1.475000E+3	1.466887E+3	6.453686E+0	1.502719E+1	2.817477E-1
1.476000E+3	1.467673E+3	6.543970E+0	1.503645E+1	2.852683E-1
1.477000E+3	1.468485E+3	6.646237E+0	1.504467E+1	2.900609E-1
1.478000E+3	1.469320E+3	6.717994E+0	1.505177E+1	2.940255E-1
1.479000E+3	1.470171E+3	6.730525E+0	1.505813E+1	2.957138E-1
1.480000E+3	1.471019E+3	6.667175E+0	1.506442E+1	2.942445E-1
1.481000E+3	1.471846E+3	6.522011E+0	1.507151E+1	2.892347E-1
1.482000E+3	1.472631E+3	6.298318E+0	1.508026E+1	2.807297E-1
1.483000E+3	1.473359E+3	6.006596E+0	1.509144E+1	2.691141E-1
1.484000E+3	1.474017E+3	5.662125E+0	1.510561E+1	2.550053E-1
1.485000E+3	1.474600E+3	5.282464E+0	1.512312E+1	2.391424E-1
1.486000E+3	1.475105E+3	4.885326E+0	1.514407E+1	2.222892E-1
1.487000E+3	1.475537E+3	4.487132E+0	1.516836E+1	2.051661E-1
1.488000E+3	1.475902E+3	4.102376E+0	1.519577E+1	1.884163E-1
1.489000E+3	1.476207E+3	3.743771E+0	1.522597E+1	1.726056E-1
1.490000E+3	1.476463E+3	3.423046E+0	1.525857E+1	1.582525E-1
1.491000E+3	1.476678E+3	3.152253E+0	1.529317E+1	1.458818E-1
1.492000E+3	1.476864E+3	2.945297E+0	1.532936E+1	1.360935E-1
1.493000E+3	1.477028E+3	2.819149E+0	1.536671E+1	1.296295E-1
1.494000E+3	1.477182E+3	2.793828E+0	1.540476E+1	1.273996E-1
1.495000E+3	1.477339E+3	2.890480E+0	1.544298E+1	1.304252E-1
1.496000E+3	1.477512E+3	3.128476E+0	1.548071E+1	1.397071E-1
1.497000E+3	1.477722E+3	3.524118E+0	1.551709E+1	1.561181E-1
1.498000E+3	1.477995E+3	4.092198E+0	1.555090E+1	1.804159E-1
1.499000E+3	1.478371E+3	4.848336E+0	1.558040E+1	2.133315E-1
1.500000E+3	1.478905E+3	5.808754E+0	1.560308E+1	2.555746E-1
1.501000E+3	1.479676E+3	6.984965E+0	1.561539E+1	3.076095E-1
1.502000E+3	1.480789E+3	8.371508E+0	1.561256E+1	3.690995E-1
1.503000E+3	1.482375E+3	9.925835E+0	1.558875E+1	4.379829E-1
1.504000E+3	1.484564E+3	1.154428E+1	1.553803E+1	5.093657E-1
1.505000E+3	1.487439E+3	1.304975E+1	1.545664E+1	5.749661E-1
1.506000E+3	1.490971E+3	1.421912E+1	1.534603E+1	6.244114E-1
1.507000E+3	1.494971E+3	1.486522E+1	1.521480E+1	6.490969E-1
1.508000E+3	1.499133E+3	1.493177E+1	1.507685E+1	6.466801E-1
1.509000E+3	1.503149E+3	1.451565E+1	1.494606E+1	6.222160E-1
1.510000E+3	1.506807E+3	1.378949E+1	1.483166E+1	5.845283E-1
1.511000E+3	1.510016E+3	1.290114E+1	1.473729E+1	5.412648E-1
1.512000E+3	1.512764E+3	1.193248E+1	1.466299E+1	4.966137E-1
1.513000E+3	1.515073E+3	1.091901E+1	1.460732E+1	4.520609E-1
1.514000E+3	1.516978E+3	9.883636E+0	1.456847E+1	4.081033E-1
1.515000E+3	1.518521E+3	8.853553E+0	1.454455E+1	3.653055E-1
1.516000E+3	1.519748E+3	7.859939E+0	1.453354E+1	3.244920E-1
1.517000E+3	1.520710E+3	6.931204E+0	1.453340E+1	2.865275E-1
1.518000E+3	1.521456E+3	6.087786E+0	1.454212E+1	2.520837E-1
1.519000E+3	1.522032E+3	5.340638E+0	1.455788E+1	2.215347E-1
1.520000E+3	1.522476E+3	4.692407E+0	1.457913E+1	1.949677E-1
1.521000E+3	1.522821E+3	4.139741E+0	1.460460E+1	1.722511E-1
1.522000E+3	1.523092E+3	3.675624E+0	1.463327E+1	1.531148E-1
1.523000E+3	1.523307E+3	3.291238E+0	1.466438E+1	1.372174E-1
1.524000E+3	1.523481E+3	2.977280E+0	1.469734E+1	1.241959E-1
1.525000E+3	1.523625E+3	2.724797E+0	1.473170E+1	1.136981E-1
1.526000E+3	1.523748E+3	2.525735E+0	1.476716E+1	1.054034E-1
1.527000E+3	1.523854E+3	2.373308E+0	1.480344E+1	9.903766E-2
1.528000E+3	1.523950E+3	2.262351E+0	1.484037E+1	9.438561E-2
1.529000E+3	1.524038E+3	2.189716E+0	1.487780E+1	9.130673E-2
1.530000E+3	1.524122E+3	2.154821E+0	1.491559E+1	8.975618E-2
1.531000E+3	1.524204E+3	2.160412E+0	1.495363E+1	8.981471E-2
1.532000E+3	1.524288E+3	2.213557E+0	1.499178E+1	9.172964E-2
1.533000E+3	1.524379E+3	2.326855E+0	1.502988E+1	9.596661E-2
1.534000E+3	1.524481E+3	2.519690E+0	1.506770E+1	1.032676E-1
1.535000E+3	1.524604E+3	2.819377E+0	1.510489E+1	1.147068E-1
1.536000E+3	1.524762E+3	3.262193E+0	1.514087E+1	1.317388E-1
1.537000E+3	1.524979E+3	3.894562E+0	1.517469E+1	1.562430E-1
1.538000E+3	1.525296E+3	4.774446E+0	1.520474E+1	1.905662E-1
1.539000E+3	1.525780E+3	5.971590E+0	1.522827E+1	2.375162E-1
1.540000E+3	1.526547E+3	7.562232E+0	1.524071E+1	3.001383E-1
1.541000E+3	1.527782E+3	9.608573E+0	1.523465E+1	3.808865E-1
1.542000E+3	1.529760E+3	1.210657E+1	1.519904E+1	4.795293E-1
1.543000E+3	1.532826E+3	1.488842E+1	1.512003E+1	5.892423E-1
1.544000E+3	1.537260E+3	1.751278E+1	1.498637E+1	6.922139E-1
1.545000E+3	1.542996E+3	1.929284E+1	1.480061E+1	7.607870E-1
1.546000E+3	1.549404E+3	1.964213E+1	1.458795E+1	7.713639E-1
1.547000E+3	1.555514E+3	1.854339E+1	1.438704E+1	7.232891E-1
1.548000E+3	1.560604E+3	1.657168E+1	1.422666E+1	6.399150E-1
1.549000E+3	1.564496E+3	1.442401E+1	1.411377E+1	5.498118E-1
1.550000E+3	1.567383E+3	1.252666E+1	1.404051E+1	4.708515E-1
1.551000E+3	1.569547E+3	1.099389E+1	1.399549E+1	4.081588E-1
1.552000E+3	1.571214E+3	9.768900E+0	1.396954E+1	3.594891E-1
1.553000E+3	1.572532E+3	8.754693E+0	1.395675E+1	3.205678E-1
1.554000E+3	1.573591E+3	7.875619E+0	1.395354E+1	2.878430E-1
1.555000E+3	1.574449E+3	7.088532E+0	1.395773E+1	2.591364E-1
1.556000E+3	1.575144E+3	6.374100E+0	1.396786E+1	2.333604E-1
1.557000E+3	1.575707E+3	5.725795E+0	1.398284E+1	2.100644E-1
1.558000E+3	1.576162E+3	5.142199E+0	1.400179E+1	1.890928E-1
1.559000E+3	1.576530E+3	4.622870E+0	1.402397E+1	1.703880E-1
1.560000E+3	1.576829E+3	4.166611E+0	1.404879E+1	1.538988E-1
1.561000E+3	1.577073E+3	3.771027E+0	1.407571E+1	1.395466E-1
1.562000E+3	1.577275E+3	3.432663E+0	1.410432E+1	1.272217E-1
1.563000E+3	1.577444E+3	3.147318E+0	1.413428E+1	1.167895E-1
1.564000E+3	1.577587E+3	2.910376E+0	1.416533E+1	1.080999E-1
1.565000E+3	1.577710E+3	2.717071E+0	1.419723E+1	1.009957E-1
1.566000E+3	1.577819E+3	2.562703E+0	1.422982E+1	9.531979E-2
1.567000E+3	1.577917E+3	2.442791E+0	1.426297E+1	9.092025E-2
1.568000E+3	1.578007E+3	2.353186E+0	1.429657E+1	8.765462E-2
1.569000E+3	1.578092E+3	2.290149E+0	1.433052E+1	8.539300E-2
1.570000E+3	1.578173E+3	2.250392E+0	1.436476E+1	8.401973E-2
1.571000E+3	1.578252E+3	2.231104E+0	1.439923E+1	8.343512E-2
1.572000E+3	1.578330E+3	2.229934E+0	1.443388E+1	8.355528E-2
1.573000E+3	1.578409E+3	2.244969E+0	1.446865E+1	8.431166E-2
1.574000E+3	1.578490E+3	2.274691E+0	1.450351E+1	8.565002E-2
1.575000E+3	1.578574E+3	2.317939E+0	1.453841E+1	8.752906E-2
1.576000E+3	1.578662E+3	2.373870E+0	1.457332E+1	8.991941E-2
1.577000E+3	1.578755E+3	2.441924E+0	1.460818E+1	9.280218E-2
1.578000E+3	1.578854E+3	2.521801E+0	1.464297E+1	9.616827E-2
1.579000E+3	1.578961E+3	2.613450E+0	1.467761E+1	1.000179E-1
1.580000E+3	1.579076E+3	2.717069E+0	1.471207E+1	1.043607E-1
1.581000E+3	1.579202E+3	2.833111E+0	1.474628E+1	1.092157E-1
1.582000E+3	1.579339E+3	2.962310E+0	1.478017E+1	1.146128E-1
1.583000E+3	1.579490E+3	3.105705E+0	1.481366E+1	1.205933E-1
1.584000E+3	1.579658E+3	3.264675E+0	1.484666E+1	1.272115E-1
1.585000E+3	1.579844E+3	3.440973E+0	1.487905E+1	1.345360E-1
1.586000E+3	1.580053E+3	3.636741E+0	1.491070E+1	1.426510E-1
1.587000E+3	1.580287E+3	3.854507E+0	1.494145E+1	1.516560E-1
1.588000E+3	1.580552E+3	4.097124E+0	1.497111E+1	1.616644E-1
1.589000E+3	1.580853E+3	4.367622E+0	1.499943E+1	1.727979E-1
1.590000E+3	1.581198E+3	4.668947E+0	1.502615E+1	1.851775E-1
1.591000E+3	1.581593E+3	5.003525E+0	1.505091E+1	1.989066E-1
1.592000E+3	1.582050E+3	5.372614E+0	1.507331E+1	2.140460E-1
1.593000E+3	1.582578E+3	5.775430E+0	1.509289E+1	2.305791E-1
1.594000E+3	1.583191E+3	6.208054E+0	1.510915E+1	2.483679E-1
1.595000E+3	1.583899E+3	6.662235E+0	1.512157E+1	2.671029E-1
1.596000E+3	1.584714E+3	7.124293E+0	1.512967E+1	2.862561E-1
1.597000E+3	1.585644E+3	7.574512E+0	1.513310E+1	3.050521E-1
1.598000E+3	1.586689E+3	7.987490E+0	1.513175E+1	3.224768E-1
1.599000E+3	1.587843E+3	8.333956E+0	1.512586E+1	3.373448E-1
1.600000E+3	1.589088E+3	8.584249E+0	1.511611E+1	3.484359E-1
1.601000E+3	1.590393E+3	8.713106E+0	1.510364E+1	3.546879E-1
1.602000E+3	1.591722E+3	8.704662E+0	1.508999E+1	3.554019E-1
1.603000E+3	1.593031E+3	8.556152E+0	1.507686E+1	3.503991E-1
1.604000E+3	1.594281E+3	8.279021E+0	1.506592E+1	3.400745E-1
1.605000E+3	1.595438E+3	7.897188E+0	1.505855E+1	3.253326E-1
1.606000E+3	1.596482E+3	7.443435E+0	1.505569E+1	3.074409E-1
1.607000E+3	1.597404E+3	6.955777E+0	1.505775E+1	2.878718E-1
1.608000E+3	1.598206E+3	6.475792E+0	1.506469E+1	2.682115E-1
1.609000E+3	1.598902E+3	6.050539E+0	1.507604E+1	2.501999E-1
1.610000E+3	1.599515E+3	5.738734E+0	1.509096E+1	2.359393E-1
1.611000E+3	1.600076E+3	5.619456E+0	1.510827E+1	2.282481E-1
1.612000E+3	1.600631E+3	5.795983E+0	1.512626E+1	2.309517E-1
1.613000E+3	1.601245E+3	6.383437E+0	1.514242E+1	2.486531E-1
1.614000E+3	1.602023E+3	7.480803E+0	1.515287E+1	2.856945E-1
1.615000E+3	1.603124E+3	9.144109E+0	1.515154E+1	3.448009E-1
1.616000E+3	1.604789E+3	1.135661E+1	1.512933E+1	4.257034E-1
1.617000E+3	1.607332E+3	1.396303E+1	1.507423E+1	5.227381E-1
1.618000E+3	1.611052E+3	1.656811E+1	1.497460E+1	6.211274E-1
1.619000E+3	1.616002E+3	1.850676E+1	1.482786E+1	6.957486E-1
1.620000E+3	1.621726E+3	1.907788E+1	1.465047E+1	7.197309E-1
1.621000E+3	1.627324E+3	1.801413E+1	1.447612E+1	6.821848E-1
1.622000E+3	1.631954E+3	1.570650E+1	1.433686E+1	5.970849E-1
1.623000E+3	1.635279E+3	1.288327E+1	1.424599E+1	4.915581E-1
1.624000E+3	1.637436E+3	1.015162E+1	1.419894E+1	3.885869E-1
1.625000E+3	1.638749E+3	7.823999E+0	1.418381E+1	3.002157E-1
1.626000E+3	1.639523E+3	5.983284E+0	1.418921E+1	2.298209E-1
1.627000E+3	1.639977E+3	4.596543E+0	1.420696E+1	1.763381E-1
1.628000E+3	1.640248E+3	3.591538E+0	1.423187E+1	1.371592E-1
1.629000E+3	1.640416E+3	2.892231E+0	1.426085E+1	1.095083E-1
1.630000E+3	1.640528E+3	2.429972E+0	1.429216E+1	9.089575E-2
1.631000E+3	1.640609E+3	2.144621E+0	1.432479E+1	7.915747E-2
1.632000E+3	1.640675E+3	1.984491E+0	1.435819E+1	7.241360E-2
1.633000E+3	1.640733E+3	1.907846E+0	1.439206E+1	6.909396E-2
1.634000E+3	1.640787E+3	1.884105E+0	1.442620E+1	6.799748E-2
1.635000E+3	1.640842E+3	1.892913E+0	1.446051E+1	6.829361E-2
1.636000E+3	1.640897E+3	1.921683E+0	1.449494E+1	6.945403E-2
1.637000E+3	1.640955E+3	1.963056E+0	1.452943E+1	7.116286E-2
1.638000E+3	1.641015E+3	2.013031E+0	1.456397E+1	7.324214E-2
1.639000E+3	1.641079E+3	2.069908E+0	1.459852E+1	7.560559E-2
1.640000E+3	1.641148E+3	2.133997E+0	1.463306E+1	7.823953E-2
1.641000E+3	1.641221E+3	2.208125E+0	1.466758E+1	8.121131E-2
1.642000E+3	1.641300E+3	2.299258E+0	1.470202E+1	8.471353E-2
1.643000E+3	1.641387E+3	2.421884E+0	1.473634E+1	8.916412E-2
1.644000E+3	1.641484E+3	2.604035E+0	1.477042E+1	9.539589E-2
1.645000E+3	1.641600E+3	2.896348E+0	1.480402E+1	1.049663E-1
1.646000E+3	1.641748E+3	3.382208E+0	1.483668E+1	1.205600E-1
1.647000E+3	1.641957E+3	4.184339E+0	1.486739E+1	1.463322E-1
1.648000E+3	1.642290E+3	5.465497E+0	1.489405E+1	1.880078E-1
1.649000E+3	1.642877E+3	7.426102E+0	1.491229E+1	2.527283E-1
1.650000E+3	1.643980E+3	1.028893E+1	1.491323E+1	3.484249E-1
1.651000E+3	1.646093E+3	1.421961E+1	1.487996E+1	4.811218E-1
1.652000E+3	1.650025E+3	1.907818E+1	1.478476E+1	6.465387E-1
1.653000E+3	1.656675E+3	2.394939E+1	1.459626E+1	8.139717E-1
1.654000E+3	1.666104E+3	2.692531E+1	1.431122E+1	9.183380E-1
1.655000E+3	1.676500E+3	2.628185E+1	1.399043E+1	8.997297E-1
1.656000E+3	1.685177E+3	2.237487E+1	1.372578E+1	7.687353E-1
1.657000E+3	1.690884E+3	1.722424E+1	1.356122E+1	5.936048E-1
1.658000E+3	1.694082E+3	1.251076E+1	1.348210E+1	4.320191E-1
1.659000E+3	1.695727E+3	8.868499E+0	1.345621E+1	3.062034E-1
1.660000E+3	1.696549E+3	6.291823E+0	1.345870E+1	2.164062E-1
1.661000E+3	1.696967E+3	4.566671E+0	1.347527E+1	1.556034E-1
1.662000E+3	1.697192E+3	3.462474E+0	1.349863E+1	1.161517E-1
1.663000E+3	1.697325E+3	2.784141E+0	1.352527E+1	9.160808E-2
1.664000E+3	1.697414E+3	2.378620E+0	1.355354E+1	7.688276E-2
1.665000E+3	1.697482E+3	2.134953E+0	1.358269E+1	6.816374E-2
1.666000E+3	1.697537E+3	1.981342E+0	1.361236E+1	6.286333E-2
1.667000E+3	1.697586E+3	1.876379E+0	1.364237E+1	5.942168E-2
1.668000E+3	1.697630E+3	1.798147E+0	1.367266E+1	5.698751E-2
1.669000E+3	1.697671E+3	1.735616E+0	1.370317E+1	5.512533E-2
1.670000E+3	1.697710E+3	1.683349E+0	1.373388E+1	5.361971E-2
1.671000E+3	1.697746E+3	1.638661E+0	1.376479E+1	5.236512E-2
1.672000E+3	1.697781E+3	1.600196E+0	1.379587E+1	5.130957E-2
1.673000E+3	1.697815E+3	1.567249E+0	1.382713E+1	5.042713E-2
1.674000E+3	1.697847E+3	1.539459E+0	1.385855E+1	4.970514E-2
1.675000E+3	1.697879E+3	1.516667E+0	1.389013E+1	4.913850E-2
1.676000E+3	1.697909E+3	1.498867E+0	1.392186E+1	4.872729E-2
1.677000E+3	1.697940E+3	1.486193E+0	1.395374E+1	4.847622E-2
1.678000E+3	1.697969E+3	1.478929E+0	1.398577E+1	4.839477E-2
1.679000E+3	1.697999E+3	1.477529E+0	1.401793E+1	4.849789E-2
1.680000E+3	1.698029E+3	1.482644E+0	1.405022E+1	4.880692E-2
1.681000E+3	1.698060E+3	1.495156E+0	1.408262E+1	4.935085E-2
1.682000E+3	1.698091E+3	1.516212E+0	1.411514E+1	5.016752E-2
1.683000E+3	1.698124E+3	1.547256E+0	1.414776E+1	5.130505E-2
1.684000E+3	1.698158E+3	1.590061E+0	1.418046E+1	5.282311E-2
1.685000E+3	1.698194E+3	1.646753E+0	1.421322E+1	5.479408E-2
1.686000E+3	1.698234E+3	1.719826E+0	1.424602E+1	5.730399E-2
1.687000E+3	1.698277E+3	1.812146E+0	1.427883E+1	6.045306E-2
1.688000E+3	1.698326E+3	1.926947E+0	1.431160E+1	6.435581E-2
1.689000E+3	1.698382E+3	2.067829E+0	1.434427E+1	6.914127E-2
1.690000E+3	1.698447E+3	2.238732E+0	1.437678E+1	7.495247E-2
1.691000E+3	1.698523E+3	2.443935E+0	1.440902E+1	8.194617E-2
1.692000E+3	1.698616E+3	2.688025E+0	1.444087E+1	9.029194E-2
1.693000E+3	1.698729E+3	2.975836E+0	1.447217E+1	1.001703E-1
1.694000E+3	1.698869E+3	3.312336E+0	1.450269E+1	1.117688E-1
1.695000E+3	1.699043E+3	3.702407E+0	1.453215E+1	1.252747E-1
1.696000E+3	1.699262E+3	4.150448E+0	1.456019E+1	1.408617E-1
1.697000E+3	1.699539E+3	4.659741E+0	1.458637E+1	1.586680E-1
1.698000E+3	1.699890E+3	5.231484E+0	1.461010E+1	1.787623E-1
1.699000E+3	1.700333E+3	5.863408E+0	1.463071E+1	2.010956E-1
1.700000E+3	1.700891E+3	6.547969E+0	1.464741E+1	2.254358E-1
1.701000E+3	1.701586E+3	7.270232E+0	1.465936E+1	2.512909E-1
1.702000E+3	1.702439E+3	8.005824E+0	1.466574E+1	2.778324E-1
1.703000E+3	1.703468E+3	8.719700E+0	1.466590E+1	3.038444E-1
1.704000E+3	1.704677E+3	9.366850E+0	1.465958E+1	3.277407E-1
1.705000E+3	1.706056E+3	9.896084E+0	1.464705E+1	3.476892E-1
1.706000E+3	1.707574E+3	1.025739E+1	1.462935E+1	3.618676E-1
1.707000E+3	1.709179E+3	1.041180E+1	1.460824E+1	3.688126E-1
1.708000E+3	1.710804E+3	1.034074E+1	1.458604E+1	3.677643E-1
1.709000E+3	1.712381E+3	1.005133E+1	1.456522E+1	3.588682E-1
1.710000E+3	1.713847E+3	9.574902E+0	1.454803E+1	3.431457E-1
1.711000E+3	1.715159E+3	8.959582E+0	1.453606E+1	3.222446E-1
1.712000E+3	1.716296E+3	8.259983E+0	1.453020E+1	2.980784E-1
1.713000E+3	1.717254E+3	7.527699E+0	1.453061E+1	2.724869E-1
1.714000E+3	1.718046E+3	6.805119E+0	1.453695E+1	2.470071E-1
1.715000E+3	1.718692E+3	6.122882E+0	1.454854E+1	2.227731E-1
1.716000E+3	1.719215E+3	5.500166E+0	1.456460E+1	2.005177E-1
1.717000E+3	1.719638E+3	4.946513E+0	1.458433E+1	1.806304E-1
1.718000E+3	1.719982E+3	4.464177E+0	1.460702E+1	1.632365E-1
1.719000E+3	1.720264E+3	4.050375E+0	1.463207E+1	1.482751E-1
1.720000E+3	1.720498E+3	3.699182E+0	1.465897E+1	1.355642E-1
1.721000E+3	1.720695E+3	3.403007E+0	1.468734E+1	1.248534E-1
1.722000E+3	1.720863E+3	3.153696E+0	1.471688E+1	1.158631E-1
1.723000E+3	1.721008E+3	2.943302E+0	1.474736E+1	1.083136E-1
1.724000E+3	1.721136E+3	2.764579E+0	1.477862E+1	1.019441E-1
1.725000E+3	1.721250E+3	2.611252E+0	1.481053E+1	9.652432E-2
1.726000E+3	1.721352E+3	2.478112E+0	1.484299E+1	9.186011E-2
1.727000E+3	1.721445E+3	2.360998E+0	1.487593E+1	8.779383E-2
1.728000E+3	1.721530E+3	2.256704E+0	1.490930E+1	8.420233E-2
1.729000E+3	1.721608E+3	2.162866E+0	1.494305E+1	8.099333E-2
1.730000E+3	1.721680E+3	2.077848E+0	1.497717E+1	7.810161E-2
1.731000E+3	1.721747E+3	2.000660E+0	1.501162E+1	7.548595E-2
1.732000E+3	1.721810E+3	1.930924E+0	1.504638E+1	7.312755E-2
1.733000E+3	1.721868E+3	1.868910E+0	1.508143E+1	7.103082E-2
1.734000E+3	1.721924E+3	1.815670E+0	1.511676E+1	6.922752E-2
1.735000E+3	1.721977E+3	1.773314E+0	1.515233E+1	6.778567E-2
1.736000E+3	1.722027E+3	1.745479E+0	1.518814E+1	6.682540E-2
1.737000E+3	1.722077E+3	1.738035E+0	1.522414E+1	6.654380E-2
1.738000E+3	1.722127E+3	1.760043E+0	1.526029E+1	6.725047E-2
1.739000E+3	1.722180E+3	1.824822E+0	1.529652E+1	6.941096E-2
1.740000E+3	1.722237E+3	1.950824E+0	1.533273E+1	7.368877E-2
1.741000E+3	1.722305E+3	2.161947E+0	1.536873E+1	8.097057E-2
1.742000E+3	1.722390E+3	2.487358E+0	1.540425E+1	9.236768E-2
1.743000E+3	1.722507E+3	2.961552E+0	1.543880E+1	1.092120E-1
1.744000E+3	1.722676E+3	3.625326E+0	1.547159E+1	1.330769E-1
1.745000E+3	1.722934E+3	4.527169E+0	1.550127E+1	1.658199E-1
